,Name,Year,Game,FGp,FTp,3Pp,ORBp,ASTp,BLKp,DRBp,STLp
11651,Terry Tyler,1988,74.0,0.45,0.64,0.14,7.9,6.6,2.2,14.3,1.7
11652,Terry Tyler,1989,70.0,0.47,0.76,0.11,7.8,5.7,2.2,13.9,1.1
11653,Thabo Sefolosha,2007,71.0,0.43,0.51,0.36,4.6,10.7,1.0,15.4,1.9
11654,Thabo Sefolosha,2008,69.0,0.43,0.72,0.33,3.8,14.3,1.6,16.7,2.2
11655,Thabo Sefolosha,2009,44.0,0.43,0.84,0.27,4.23,11.43,2.3,14.9,2.7
11656,Thabo Sefolosha,2010,82.0,0.44,0.67,0.31,3.8,8.9,1.5,14.8,2.1
11657,Thabo Sefolosha,2011,79.0,0.47,0.75,0.28,3.8,7.9,1.4,15.5,2.5
11658,Thabo Sefolosha,2012,42.0,0.43,0.88,0.44,2.8,7.4,1.4,12.5,2.1
11659,Thabo Sefolosha,2013,81.0,0.48,0.83,0.42,3.2,8.2,1.5,12.4,2.4
11660,Thabo Sefolosha,2014,61.0,0.42,0.77,0.32,3.7,8.3,0.9,11.5,2.5
11661,Thabo Sefolosha,2015,52.0,0.42,0.78,0.32,6.4,11.2,1.8,19.3,2.8
11662,Thabo Sefolosha,2016,75.0,0.5,0.63,0.34,3.3,8.8,1.7,17.1,2.4
11663,Thabo Sefolosha,2017,62.0,0.44,0.73,0.34,3.8,9.9,1.7,14.7,3.0
11664,Thaddeus Young,2008,74.0,0.54,0.74,0.32,9.1,6.2,0.4,14.8,2.5
11665,Thaddeus Young,2009,75.0,0.5,0.74,0.34,6.4,5.8,0.7,11.1,2.1
11666,Thaddeus Young,2010,67.0,0.47,0.69,0.35,7.0,7.5,0.6,12.3,2.0
11667,Thaddeus Young,2011,82.0,0.54,0.71,0.27,8.3,6.7,0.9,15.2,2.2
11668,Thaddeus Young,2012,63.0,0.51,0.77,0.25,8.6,7.3,1.8,12.0,2.0
11669,Thaddeus Young,2013,76.0,0.53,0.57,0.12,7.6,8.2,1.6,17.2,2.7
11670,Thaddeus Young,2014,79.0,0.45,0.71,0.31,6.3,11.8,1.1,12.8,3.0
11671,Thaddeus Young,2015,50.67,0.47,0.65,0.33,6.03,11.7,0.8,13.8,2.57
11672,Thaddeus Young,2016,73.0,0.51,0.64,0.23,8.1,9.5,1.2,23.0,2.3
11673,Thaddeus Young,2017,74.0,0.53,0.52,0.38,6.7,8.4,1.2,15.8,2.6
11674,Tharon Mayes,1992,16.0,0.33,0.67,0.41,1.0,17.13,0.8,4.97,3.0
11675,Theo Ratliff,1996,75.0,0.56,0.71,0.0,10.6,1.6,7.1,16.7,0.7
11676,Theo Ratliff,2008,18.0,0.5,0.68,0.0,7.65,4.8,6.9,15.05,0.8
11677,Theron Smith,2004,20.0,0.37,0.75,0.5,8.2,6.0,2.0,18.0,1.5
11678,Theron Smith,2005,33.0,0.32,0.88,0.25,8.3,8.3,0.6,18.2,0.6
11679,Thomas Gardner,2008,4.0,0.39,0.0,0.25,7.3,4.0,0.0,2.6,0.0
11680,Thomas Gardner,2009,16.0,0.25,0.5,0.17,0.0,3.1,0.8,8.4,2.2
11681,Thomas Robinson,2013,44.5,0.44,0.47,0.0,13.45,6.45,1.7,21.3,2.6
11682,Thomas Robinson,2014,70.0,0.48,0.56,0.0,13.1,6.0,1.6,24.6,1.3
11683,Thomas Robinson,2015,38.0,0.48,0.57,0.0,14.2,9.65,1.85,29.4,2.0
11684,Thomas Robinson,2016,71.0,0.45,0.43,0.0,16.4,7.7,3.2,27.8,2.1
11685,Thomas Robinson,2017,48.0,0.54,0.47,0.0,15.8,8.8,1.3,28.1,2.3
11686,Thon Maker,2017,57.0,0.46,0.65,0.38,8.4,6.2,4.1,15.2,0.9
11687,Thurl Bailey,1985,80.0,0.49,0.84,1.0,6.5,8.2,2.3,15.1,0.9
11688,Thurl Bailey,1986,82.0,0.45,0.83,0.0,6.9,9.7,2.7,15.7,0.8
11689,Thurl Bailey,1987,81.0,0.45,0.8,0.0,6.9,7.1,2.3,14.0,0.8
11690,Thurl Bailey,1988,82.0,0.49,0.83,0.33,5.4,8.6,2.6,14.6,0.8
11691,Thurl Bailey,1989,82.0,0.48,0.82,0.4,5.0,8.5,2.0,12.3,0.8
11692,Thurl Bailey,1990,82.0,0.48,0.78,0.0,5.6,8.1,2.4,12.5,0.6
11693,Thurl Bailey,1991,82.0,0.46,0.81,0.0,5.1,7.7,2.3,13.6,1.1
11694,Thurl Bailey,1992,56.0,0.42,0.8,0.0,6.87,6.17,3.17,19.1,0.83
11695,Thurl Bailey,1994,79.0,0.51,0.8,0.0,6.1,7.2,2.9,13.2,0.8
11696,Thurl Bailey,1999,43.0,0.45,0.74,0.0,8.7,8.7,3.9,12.1,0.9
11697,Tiago Splitter,2011,60.0,0.53,0.54,0.0,11.6,5.3,1.6,19.8,2.0
11698,Tiago Splitter,2013,81.0,0.56,0.73,0.0,8.8,10.0,2.3,20.3,1.6
11699,Tiago Splitter,2014,59.0,0.52,0.7,0.0,11.4,10.1,1.8,20.5,1.2
11700,Tiago Splitter,2016,36.0,0.52,0.81,0.0,8.7,7.9,1.6,13.8,1.7
11701,Tiago Splitter,2017,8.0,0.45,0.82,0.33,11.6,8.9,1.0,20.3,0.6
11702,Tibor Pleiss,2016,12.0,0.44,1.0,0.0,8.6,4.0,2.1,12.8,0.6
11703,Tierre Brown,2002,40.0,0.43,0.75,0.33,3.4,29.5,0.5,8.6,2.6
11704,Tierre Brown,2003,15.0,0.46,0.79,0.0,5.2,41.6,0.0,14.9,4.0
11705,Tierre Brown,2005,76.0,0.36,0.79,0.36,2.2,23.6,0.1,7.6,1.6
11706,Tim Breaux,1995,42.0,0.37,0.65,0.24,5.7,6.6,0.8,5.8,1.6
11707,Tim Breaux,1996,54.0,0.37,0.62,0.33,4.5,6.3,1.0,7.4,1.0
11708,Tim Breaux,1998,6.0,0.36,0.5,0.33,0.0,11.1,2.5,8.2,3.5
11709,Tim Duncan,1998,82.0,0.55,0.66,0.0,10.5,13.7,4.5,23.8,0.9
11710,Tim Duncan,1999,50.0,0.5,0.69,0.14,9.7,12.1,4.4,22.2,1.2
11711,Tim Duncan,2000,74.0,0.49,0.76,0.09,10.8,15.5,4.0,24.8,1.2
11712,Tim Duncan,2001,82.0,0.5,0.62,0.26,9.7,15.3,4.2,25.1,1.2
11713,Tim Duncan,2002,82.0,0.51,0.8,0.1,9.6,18.3,4.3,25.9,1.0
11714,Tim Duncan,2003,81.0,0.51,0.71,0.27,9.9,19.5,5.2,27.3,0.9
11715,Tim Duncan,2004,69.0,0.5,0.6,0.17,10.2,17.4,5.3,27.6,1.3
11716,Tim Duncan,2005,66.0,0.5,0.67,0.33,10.7,16.1,5.7,28.2,1.1
11717,Tim Duncan,2006,80.0,0.48,0.63,0.4,10.1,16.5,4.2,26.9,1.4
11718,Tim Duncan,2007,80.0,0.55,0.64,0.11,9.8,18.8,5.1,27.0,1.3
11719,Tim Duncan,2008,78.0,0.5,0.73,0.0,10.7,15.7,4.3,28.3,1.1
11720,Tim Duncan,2009,75.0,0.5,0.69,0.0,9.6,19.3,3.7,27.9,0.8
11721,Tim Duncan,2010,78.0,0.52,0.72,0.18,10.8,17.8,3.5,26.8,1.0
11722,Tim Duncan,2011,76.0,0.5,0.72,0.0,9.3,15.7,4.8,26.8,1.2
11723,Tim Duncan,2012,58.0,0.49,0.7,0.0,7.9,13.5,3.9,28.2,1.2
11724,Tim Duncan,2013,69.0,0.5,0.82,0.29,7.3,15.5,6.4,29.6,1.2
11725,Tim Duncan,2014,74.0,0.49,0.73,0.0,8.6,16.0,4.6,28.3,1.0
11726,Tim Duncan,2015,77.0,0.51,0.74,0.29,8.8,16.8,5.1,26.7,1.4
11727,Tim Duncan,2016,61.0,0.49,0.7,0.0,8.8,15.3,3.9,23.8,1.6
11728,Tim Frazier,2015,7.33,0.36,0.55,0.3,2.73,38.83,0.0,10.33,1.67
11729,Tim Frazier,2016,34.0,0.4,0.67,0.31,3.87,31.63,0.23,12.57,2.13
11730,Tim Frazier,2017,65.0,0.4,0.76,0.31,2.3,31.4,0.3,9.7,1.8
11731,Tim Hardaway,1990,79.0,0.47,0.76,0.27,2.4,36.4,0.2,9.6,2.8
11732,Tim Hardaway,1991,82.0,0.48,0.8,0.38,3.0,36.8,0.2,8.4,3.1
11733,Tim Hardaway,1992,81.0,0.46,0.77,0.34,2.7,33.3,0.2,7.4,2.3
11734,Tim Hardaway,1993,66.0,0.45,0.74,0.33,2.6,39.8,0.3,8.7,2.1
11735,Tim Hardaway,1995,62.0,0.43,0.76,0.38,2.2,40.0,0.4,6.9,1.9
11736,Tim Hardaway,1996,53.33,0.42,0.79,0.36,1.6,43.13,0.47,8.83,2.73
11737,Tim Hardaway,1997,81.0,0.42,0.8,0.34,1.9,41.9,0.2,8.5,2.6
11738,Tim Hardaway,1998,81.0,0.43,0.78,0.35,1.9,41.3,0.4,9.4,2.4
11739,Tim Hardaway,1999,48.0,0.4,0.81,0.36,1.1,39.6,0.3,8.7,1.8
11740,Tim Hardaway,2000,52.0,0.39,0.83,0.37,1.8,38.2,0.2,8.3,1.6
11741,Tim Hardaway,2001,77.0,0.39,0.8,0.37,1.2,35.5,0.2,8.1,1.9
11742,Tim Hardaway,2002,45.33,0.37,0.75,0.35,0.83,30.27,0.43,8.17,2.1
11743,Tim Hardaway,2003,10.0,0.37,0.5,0.36,0.9,32.1,0.0,12.1,3.7
11744,Tim Hardaway,2014,81.0,0.43,0.83,0.36,1.2,5.8,0.3,6.6,1.2
11745,Tim Hardaway,2015,70.0,0.39,0.8,0.34,0.8,13.5,0.7,10.2,0.6
11746,Tim Hardaway,2016,51.0,0.43,0.89,0.34,0.9,8.9,0.6,9.8,1.2
11747,Tim Hardaway,2017,79.0,0.46,0.77,0.36,1.8,14.3,0.6,9.5,1.3
11748,Tim James,2001,30.0,0.31,0.86,0.33,8.7,6.5,1.9,11.5,0.5
11749,Tim Kempton,1987,66.0,0.47,0.69,0.0,7.6,7.7,0.7,15.8,1.9
11750,Tim Kempton,1989,79.0,0.51,0.69,0.0,7.1,10.3,0.6,18.5,1.5
11751,Tim Kempton,1990,71.0,0.49,0.68,0.0,4.7,14.0,0.5,17.5,1.3
11752,Tim Legler,1990,11.0,0.38,1.0,0.0,5.6,9.5,0.0,5.0,1.1
11753,Tim Legler,1991,10.0,0.35,0.83,0.25,4.7,9.9,0.0,7.1,0.6
11754,Tim Legler,1993,31.5,0.44,0.8,0.34,3.9,11.45,0.6,6.25,1.8
11755,Tim Legler,1994,79.0,0.44,0.84,0.37,2.8,15.1,0.7,8.4,2.0
11756,Tim Legler,1995,24.0,0.52,0.88,0.52,3.5,11.3,0.2,8.4,1.6
11757,Tim Legler,1996,77.0,0.51,0.86,0.52,2.0,11.3,0.5,7.2,1.3
11758,Tim Legler,1997,15.0,0.31,0.86,0.28,0.0,5.3,2.1,13.3,0.9
11759,Tim Legler,1998,8.0,0.16,0.75,0.0,2.9,5.3,0.0,3.1,0.7
11760,Tim Legler,1999,30.0,0.44,0.5,0.4,2.4,9.3,0.6,10.1,0.6
11761,Tim Legler,2000,23.0,0.36,0.78,0.33,1.4,12.8,0.2,7.5,0.7
11762,Tim McCormick,1985,78.0,0.56,0.72,0.0,10.7,7.4,1.2,18.4,0.5
11763,Tim McCormick,1986,77.0,0.57,0.71,0.5,9.5,7.1,1.0,18.7,0.5
11764,Tim McCormick,1987,81.0,0.55,0.72,0.0,7.5,5.8,1.3,17.2,0.6
11765,Tim McCormick,1988,58.5,0.54,0.67,0.0,7.5,9.2,0.65,18.0,0.65
11766,Tim McCormick,1989,81.0,0.48,0.67,0.0,7.6,5.9,1.1,14.9,0.7
11767,Tim McCormick,1991,56.0,0.5,0.73,0.0,8.6,6.5,1.2,17.9,0.8
11768,Tim Perry,1989,62.0,0.54,0.62,0.25,11.0,3.8,2.9,11.8,1.4
11769,Tim Perry,1990,60.0,0.51,0.59,1.0,15.1,3.8,2.0,12.3,1.6
11770,Tim Perry,1991,46.0,0.52,0.61,0.0,10.4,5.9,4.2,12.9,1.9
11771,Tim Perry,1992,80.0,0.52,0.71,0.38,9.5,7.4,2.7,14.7,0.9
11772,Tim Perry,1993,81.0,0.47,0.71,0.2,8.0,8.9,2.5,13.1,0.9
11773,Tim Perry,1994,80.0,0.44,0.58,0.36,5.5,6.0,2.1,13.5,1.3
11774,Tim Perry,1995,42.0,0.35,0.55,0.0,9.9,3.9,2.5,13.4,1.2
11775,Tim Perry,1996,20.0,0.47,0.57,0.64,8.83,5.03,3.67,11.7,0.87
11776,Tim Quarterman,2017,16.0,0.45,0.0,0.38,5.5,21.1,3.0,13.9,1.2
11777,Tim Thomas,1998,77.0,0.45,0.74,0.36,6.9,9.3,0.7,11.8,1.6
11778,Tim Thomas,1999,33.33,0.46,0.69,0.3,6.57,11.33,1.23,12.47,1.57
11779,Tim Thomas,2000,80.0,0.46,0.77,0.35,5.6,8.5,1.1,12.9,1.5
11780,Tim Thomas,2001,76.0,0.43,0.77,0.41,4.3,10.5,1.6,12.6,1.9
11781,Tim Thomas,2002,74.0,0.42,0.79,0.33,3.9,8.7,1.2,13.1,1.7
11782,Tim Thomas,2003,80.0,0.44,0.78,0.37,4.8,7.3,1.5,14.6,1.6
11783,Tim Thomas,2004,44.0,0.45,0.79,0.38,3.6,10.1,0.67,13.87,1.63
11784,Tim Thomas,2005,71.0,0.44,0.79,0.41,2.7,9.7,0.7,11.7,1.1
11785,Tim Thomas,2006,27.5,0.43,0.67,0.42,3.85,4.25,0.7,17.9,1.25
11786,Tim Thomas,2007,76.0,0.41,0.71,0.38,3.7,14.2,1.1,18.2,1.4
11787,Tim Thomas,2008,63.0,0.41,0.75,0.31,3.7,15.7,1.1,15.6,1.1
11788,Tim Thomas,2009,32.0,0.42,0.72,0.39,4.28,8.25,0.45,15.2,1.12
11789,Tim Thomas,2010,18.0,0.46,0.88,0.37,5.3,8.0,0.5,11.1,1.8
11790,Timofey Mozgov,2013,41.0,0.51,0.77,0.0,15.6,3.4,3.8,17.1,0.8
11791,Timofey Mozgov,2014,82.0,0.52,0.75,0.17,10.4,5.5,4.2,21.9,0.7
11792,Timofey Mozgov,2015,58.0,0.53,0.73,0.33,10.8,3.5,3.65,22.0,0.8
11793,Timofey Mozgov,2016,76.0,0.56,0.72,0.14,9.5,3.9,3.5,19.2,0.9
11794,Timofey Mozgov,2017,54.0,0.52,0.81,0.0,9.9,5.9,2.3,16.4,0.7
11795,Timothe Luwawu-Cabarrot,2017,69.0,0.4,0.85,0.31,2.3,9.6,0.7,11.5,1.3
11796,Tiny Archibald,1980,80.0,0.48,0.83,0.22,2.3,30.2,0.2,5.3,1.7
11797,Tiny Archibald,1981,80.0,0.5,0.82,0.0,1.5,28.5,0.4,5.4,1.3
11798,Tiny Archibald,1982,68.0,0.47,0.75,0.38,1.3,31.9,0.1,4.5,1.1
11799,Tiny Archibald,1983,66.0,0.42,0.74,0.21,1.5,28.0,0.1,3.9,1.0
11800,Tiny Archibald,1984,46.0,0.49,0.63,0.22,1.8,21.1,0.0,6.3,1.6
11801,Tito Maddox,2003,9.0,0.25,0.62,0.0,3.4,22.8,2.0,19.3,4.6
11802,Tobias Harris,2012,42.0,0.47,0.82,0.26,6.7,7.4,1.1,16.8,1.4
11803,Tobias Harris,2013,36.67,0.46,0.79,0.32,6.03,8.27,2.37,17.5,1.27
11804,Tobias Harris,2014,61.0,0.46,0.81,0.25,5.4,7.7,1.0,20.6,1.1
11805,Tobias Harris,2015,68.0,0.47,0.79,0.36,3.4,8.8,1.2,17.3,1.5
11806,Tobias Harris,2016,50.67,0.47,0.84,0.34,3.93,10.93,1.23,18.5,1.27
11807,Tobias Harris,2017,82.0,0.48,0.84,0.35,2.6,8.8,1.3,15.6,1.2
11808,Toby Bailey,1999,27.0,0.4,0.69,0.2,11.0,8.6,0.6,14.3,1.9
11809,Toby Bailey,2000,46.0,0.41,0.69,0.2,6.6,10.3,0.6,11.2,1.5
11810,Toby Knight,1980,81.0,0.53,0.81,0.0,7.4,6.9,1.6,10.9,1.8
11811,Tod Murphy,1990,82.0,0.47,0.71,0.37,9.4,6.4,1.6,18.3,1.6
11812,Tod Murphy,1991,52.0,0.4,0.67,0.06,9.4,7.7,1.2,19.0,1.2
11813,Tod Murphy,1992,47.0,0.49,0.56,0.5,9.0,3.4,1.1,19.6,1.1
11814,Todd Day,1993,71.0,0.43,0.72,0.29,8.5,9.4,1.6,8.9,1.9
11815,Todd Day,1994,76.0,0.42,0.7,0.22,5.9,10.7,1.7,11.2,2.5
11816,Todd Day,1995,82.0,0.42,0.75,0.39,4.1,8.3,1.7,10.4,2.0
11817,Todd Day,1996,52.67,0.35,0.82,0.29,4.67,8.03,1.83,9.97,1.9
11818,Todd Day,1997,81.0,0.4,0.77,0.36,5.1,8.6,1.6,12.1,2.4
11819,Todd Day,1998,5.0,0.36,0.67,0.17,7.0,18.1,0.0,3.3,5.5
11820,Todd Day,2000,58.0,0.39,0.67,0.39,3.7,10.7,1.7,11.4,2.4
11821,Todd Day,2001,31.0,0.37,0.78,0.38,3.3,12.2,1.4,9.0,1.5
11822,Todd Fuller,1998,57.0,0.42,0.69,0.0,10.3,2.8,1.8,24.2,0.5
11823,Todd Lichti,1990,79.0,0.49,0.75,0.0,3.6,11.7,0.6,8.6,1.9
11824,Todd Lichti,1991,29.0,0.44,0.86,0.3,4.9,10.5,0.5,7.7,2.3
11825,Todd Lichti,1992,68.0,0.46,0.84,0.11,3.1,9.3,0.6,8.0,1.8
11826,Todd Lichti,1993,48.0,0.45,0.79,0.33,4.9,10.2,0.9,9.5,1.8
11827,Todd Lichti,1994,9.0,0.37,0.73,1.0,6.4,9.85,0.25,12.5,1.4
11828,Tom Abernethy,1980,67.0,0.48,0.68,0.0,5.4,9.3,0.6,12.0,1.4
11829,Tom Abernethy,1981,34.0,0.43,0.58,0.0,7.45,8.4,0.65,9.85,1.1
11830,Tom Boswell,1980,52.67,0.56,0.77,0.5,8.1,11.37,0.97,15.67,0.63
11831,Tom Boswell,1984,38.0,0.54,0.76,1.0,11.9,7.6,0.0,13.7,1.6
11832,Tom Burleson,1980,37.0,0.35,0.57,0.0,8.7,9.5,2.8,20.0,1.4
11833,Tom Chambers,1982,81.0,0.52,0.62,0.0,9.1,7.9,1.0,16.0,1.0
11834,Tom Chambers,1983,79.0,0.47,0.72,0.0,8.6,10.0,1.3,14.0,1.4
11835,Tom Chambers,1984,82.0,0.5,0.8,0.0,9.7,7.9,1.1,13.8,0.9
11836,Tom Chambers,1985,81.0,0.48,0.83,0.27,6.5,11.6,1.1,16.5,1.2
11837,Tom Chambers,1986,66.0,0.47,0.84,0.27,7.2,10.5,1.1,18.3,1.3
11838,Tom Chambers,1987,82.0,0.46,0.85,0.37,5.9,11.8,0.9,13.8,1.3
11839,Tom Chambers,1988,82.0,0.45,0.81,0.3,5.5,11.9,1.2,15.3,1.6
11840,Tom Chambers,1989,81.0,0.47,0.85,0.33,5.3,11.1,1.0,18.4,1.3
11841,Tom Chambers,1990,81.0,0.5,0.86,0.28,4.7,10.0,0.9,15.2,1.4
11842,Tom Chambers,1991,76.0,0.44,0.83,0.27,4.8,11.5,1.2,16.2,1.2
11843,Tom Chambers,1992,69.0,0.43,0.83,0.37,5.1,10.7,1.1,17.0,1.4
11844,Tom Chambers,1993,73.0,0.45,0.84,0.39,6.4,8.4,0.8,15.7,1.2
11845,Tom Chambers,1994,80.0,0.44,0.79,0.31,5.5,6.8,1.2,14.8,1.1
11846,Tom Chambers,1995,81.0,0.46,0.81,0.17,7.0,8.9,2.0,14.1,1.0
11847,Tom Chambers,1997,12.0,0.23,0.75,0.67,4.5,7.2,0.0,15.6,0.7
11848,Tom Garrick,1989,71.0,0.49,0.8,0.0,2.6,21.0,0.3,8.5,2.4
11849,Tom Garrick,1990,73.0,0.49,0.77,0.19,2.3,23.4,0.2,8.4,2.5
11850,Tom Garrick,1991,67.0,0.42,0.76,0.0,4.5,31.3,0.1,10.0,3.1
11851,Tom Garrick,1992,20.0,0.36,0.77,0.19,2.5,26.42,0.55,8.12,3.95
11852,Tom Gugliotta,1993,81.0,0.43,0.64,0.28,8.7,16.6,0.8,23.1,2.4
11853,Tom Gugliotta,1994,78.0,0.47,0.68,0.27,7.8,16.0,1.1,23.0,3.1
11854,Tom Gugliotta,1995,38.5,0.43,0.7,0.36,7.38,17.2,2.1,18.8,3.08
11855,Tom Gugliotta,1996,78.0,0.47,0.77,0.3,7.4,14.4,2.6,21.7,2.5
11856,Tom Gugliotta,1997,81.0,0.44,0.82,0.26,7.1,19.3,2.1,19.3,2.2
11857,Tom Gugliotta,1998,41.0,0.5,0.82,0.12,7.7,17.9,1.0,17.8,2.0
11858,Tom Gugliotta,1999,43.0,0.48,0.79,0.29,9.6,13.6,1.0,19.0,2.0
11859,Tom Gugliotta,2000,54.0,0.48,0.78,0.12,9.1,11.6,1.3,17.5,2.3
11860,Tom Gugliotta,2001,57.0,0.39,0.79,0.25,7.3,7.7,1.3,17.8,2.1
11861,Tom Gugliotta,2002,44.0,0.42,0.76,0.33,5.8,10.2,1.9,16.4,1.8
11862,Tom Gugliotta,2003,27.0,0.46,1.0,0.0,6.3,11.1,0.8,19.1,1.6
11863,Tom Gugliotta,2004,36.67,0.34,0.72,0.19,9.0,12.2,1.17,17.83,2.07
11864,Tom Gugliotta,2005,37.0,0.42,0.78,0.31,6.35,11.5,1.3,17.2,2.2
11865,Tom Hammonds,1990,61.0,0.44,0.64,0.0,8.1,8.5,1.0,14.5,0.7
11866,Tom Hammonds,1991,70.0,0.46,0.72,0.0,6.2,6.0,0.4,15.9,0.7
11867,Tom Hammonds,1992,37.0,0.49,0.61,0.0,5.3,5.6,0.8,15.5,1.1
11868,Tom Hammonds,1993,44.5,0.48,0.61,0.0,5.9,4.35,0.9,12.45,1.35
11869,Tom Hammonds,1995,70.0,0.54,0.75,0.0,7.1,6.0,1.1,20.4,0.6
11870,Tom Hammonds,1997,81.0,0.48,0.72,0.0,8.9,5.8,0.9,17.0,0.5
11871,Tom Hammonds,1998,57.0,0.52,0.7,0.0,10.1,4.6,1.1,16.9,0.7
11872,Tom Henderson,1980,66.0,0.48,0.73,0.0,2.4,22.0,0.1,5.6,1.7
11873,Tom Henderson,1981,66.0,0.41,0.82,0.0,2.4,27.0,0.2,5.9,1.8
11874,Tom Henderson,1982,75.0,0.45,0.7,0.0,2.0,22.8,0.2,7.0,1.6
11875,Tom Henderson,1983,51.0,0.41,0.79,0.0,2.3,24.6,0.1,7.4,2.2
11876,Tom LaGarde,1982,47.0,0.42,0.52,0.0,7.7,7.3,1.1,19.1,0.9
11877,Tom McMillen,1980,53.0,0.5,0.76,0.0,7.0,9.0,0.8,15.1,1.6
11878,Tom McMillen,1981,79.0,0.49,0.74,0.17,7.0,6.9,0.9,14.8,0.7
11879,Tom McMillen,1982,73.0,0.51,0.82,0.33,6.4,11.2,0.8,14.8,0.7
11880,Tom McMillen,1983,61.0,0.47,0.81,0.0,4.5,7.9,1.0,12.4,0.6
11881,Tom McMillen,1984,62.0,0.5,0.81,0.17,5.8,8.4,0.8,12.1,0.5
11882,Tom McMillen,1985,69.0,0.47,0.83,0.0,4.5,4.6,0.6,10.7,0.2
11883,Tom McMillen,1986,56.0,0.46,0.81,0.0,5.5,5.9,0.6,8.6,0.5
11884,Tom Owens,1980,76.0,0.51,0.75,0.5,8.8,13.0,1.3,18.3,0.9
11885,Tom Owens,1981,79.0,0.51,0.76,0.0,9.7,9.9,1.4,17.2,0.9
11886,Tom Owens,1982,74.0,0.47,0.8,0.5,9.4,12.2,1.3,16.0,1.2
11887,Tom Sewell,1985,21.0,0.25,0.5,0.0,2.5,8.8,0.7,2.6,1.7
11888,Tom Sluby,1985,31.0,0.52,0.62,0.0,3.7,15.2,0.0,5.4,1.0
11889,Tom Tolbert,1989,14.0,0.46,0.5,0.0,6.3,8.3,2.0,14.0,0.8
11890,Tom Tolbert,1990,70.0,0.49,0.73,0.28,10.2,6.0,1.0,18.2,0.8
11891,Tom Tolbert,1991,62.0,0.42,0.74,0.33,7.0,7.2,1.6,15.1,1.2
11892,Tom Tolbert,1992,35.0,0.38,0.55,0.25,5.0,8.1,1.1,14.2,1.5
11893,Tom Tolbert,1993,72.0,0.5,0.73,0.32,8.7,7.1,0.7,16.2,0.9
11894,Tom Tolbert,1994,49.0,0.42,0.73,0.38,6.0,6.4,1.4,11.8,1.0
11895,Tom Tolbert,1995,10.0,0.33,1.0,0.0,15.2,5.3,0.0,19.9,0.0
11896,Tomas Satoransky,2017,57.0,0.42,0.7,0.24,3.9,16.7,0.7,9.1,1.8
11897,Toney Douglas,2010,56.0,0.46,0.81,0.39,4.1,16.6,0.2,7.2,2.0
11898,Toney Douglas,2011,81.0,0.42,0.79,0.37,3.7,19.5,0.1,10.5,2.3
11899,Toney Douglas,2012,38.0,0.32,0.85,0.23,2.8,19.6,0.1,10.0,2.3
11900,Toney Douglas,2013,47.33,0.41,0.93,0.38,3.07,19.37,0.2,9.67,3.07
11901,Toney Douglas,2014,34.0,0.38,0.71,0.3,3.2,14.07,0.6,11.57,1.43
11902,Toney Douglas,2015,12.0,0.37,0.62,0.28,1.3,20.0,1.7,12.8,3.3
11903,Toney Douglas,2016,61.0,0.41,0.85,0.4,2.1,19.1,0.3,10.7,2.8
11904,Toney Douglas,2017,24.0,0.37,0.83,0.17,3.7,22.2,1.2,14.3,2.4
11905,Toni Kukoc,1994,75.0,0.43,0.74,0.27,6.3,21.5,1.3,12.9,2.3
11906,Toni Kukoc,1995,81.0,0.5,0.75,0.31,7.1,23.4,0.5,13.0,2.1
11907,Toni Kukoc,1996,81.0,0.49,0.77,0.4,6.4,21.0,1.0,11.5,1.6
11908,Toni Kukoc,1997,57.0,0.47,0.77,0.33,6.7,24.3,1.4,11.5,2.0
11909,Toni Kukoc,1998,74.0,0.46,0.71,0.36,6.2,23.4,1.2,10.6,1.8
11910,Toni Kukoc,1999,44.0,0.42,0.74,0.28,4.4,31.8,0.5,18.4,1.6
11911,Toni Kukoc,2000,37.33,0.41,0.72,0.26,4.7,27.93,1.17,12.83,2.3
11912,Toni Kukoc,2001,43.33,0.47,0.63,0.45,4.53,23.9,0.5,13.57,1.53
11913,Toni Kukoc,2002,59.0,0.42,0.71,0.31,3.3,23.7,0.8,13.4,1.7
11914,Toni Kukoc,2003,63.0,0.43,0.71,0.36,4.6,21.8,1.3,13.7,2.5
11915,Toni Kukoc,2004,73.0,0.42,0.73,0.29,4.5,21.5,1.0,15.7,2.0
11916,Toni Kukoc,2005,53.0,0.41,0.72,0.36,3.3,22.3,0.9,13.9,1.9
11917,Toni Kukoc,2006,65.0,0.39,0.71,0.31,3.0,21.5,1.3,14.7,1.7
11918,Tony Allen,2005,77.0,0.48,0.74,0.39,8.0,8.2,1.4,12.3,3.1
11919,Tony Allen,2006,51.0,0.47,0.75,0.32,4.1,11.2,1.4,9.6,2.7
11920,Tony Allen,2007,33.0,0.51,0.78,0.24,5.1,12.5,1.2,13.6,3.2
11921,Tony Allen,2008,75.0,0.43,0.76,0.32,3.1,13.1,1.3,11.0,2.4
11922,Tony Allen,2009,46.0,0.48,0.72,0.22,3.2,12.0,2.1,10.7,3.2
11923,Tony Allen,2010,54.0,0.51,0.6,0.0,7.4,13.0,1.7,12.5,3.5
11924,Tony Allen,2011,72.0,0.51,0.75,0.17,5.5,10.9,2.4,9.9,4.5
11925,Tony Allen,2012,58.0,0.47,0.8,0.31,7.4,8.3,1.8,10.6,3.6
11926,Tony Allen,2013,79.0,0.44,0.72,0.12,6.6,7.6,1.7,13.8,3.1
